file,n_utt,n_child,n_caregiver,n_other,caregiver_to_child_ratio,pct_mor,pct_gra,pct_rich_dep,pct_zero_tokens,mean_tokens,median_tokens,n_total_word_tokens,pct_control_word_tokens,pct_period,pct_question,pct_exclamation,pct_other_term,header_types,n_distinct_header_types,subcorpus,pool,child
021128,359,286,73,0,0.25524475524475526,0.8189415041782729,0.8189415041782729,0.116991643454039,0.013927576601671309,2.66016713091922,2.0,955,0.1225130890052356,0.883008356545961,0.11142061281337047,0.005571030640668524,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Frances
030300,487,333,153,1,0.4594594594594595,0.8028747433264887,0.8028747433264887,0.10061601642710473,0.018480492813141684,2.7412731006160165,2.0,1335,0.09438202247191012,0.8193018480492813,0.17864476386036962,0.002053388090349076,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Frances
030600,331,260,68,3,0.26153846153846155,0.8036253776435045,0.8036253776435045,0.11782477341389729,0.01812688821752266,2.8459214501510575,2.0,942,0.1040339702760085,0.8096676737160121,0.18429003021148035,0.006042296072507553,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Frances
041008,483,379,104,0,0.27440633245382584,0.7701863354037267,0.7701863354037267,0.13664596273291926,0.020703933747412008,2.641821946169772,2.0,1276,0.15203761755485892,0.8157349896480331,0.15942028985507245,0.006211180124223602,0.018633540372670808,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|types|utf8,13,UK_short_obs,English-UK,Frances
010600,418,110,308,0,2.8,0.7464114832535885,0.7464114832535885,0.20813397129186603,0.0645933014354067,2.547846889952153,1.0,1065,0.11173708920187793,0.8875598086124402,0.09569377990430622,0.0023923444976076554,0.014354066985645933,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
010906,482,173,308,1,1.7803468208092486,0.7925311203319502,0.7925311203319502,0.17634854771784234,0.03112033195020747,2.5497925311203318,2.0,1229,0.1000813669650122,0.8526970954356846,0.14522821576763487,0.0,0.002074688796680498,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
020229,273,128,145,0,1.1328125,0.684981684981685,0.684981684981685,0.27106227106227104,0.054945054945054944,2.043956043956044,1.0,558,0.1971326164874552,0.9267399267399268,0.0695970695970696,0.0,0.003663003663003663,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
020529,524,222,300,2,1.3513513513513513,0.8587786259541985,0.8587786259541985,0.13358778625954199,0.03244274809160305,2.635496183206107,2.0,1381,0.09847936278059377,0.8549618320610687,0.14122137404580154,0.003816793893129771,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
020904,605,148,453,4,3.060810810810811,0.8727272727272727,0.8727272727272727,0.12892561983471074,0.03801652892561983,3.287603305785124,3.0,1989,0.07440925087983911,0.8132231404958677,0.171900826446281,0.0,0.01487603305785124,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
030012,411,134,276,1,2.0597014925373136,0.8832116788321168,0.8832116788321168,0.17761557177615572,0.0681265206812652,3.9099756690997567,3.0,1607,0.06596141879278158,0.8150851581508516,0.170316301703163,0.0,0.014598540145985401,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
030309,493,271,65,157,0.23985239852398524,0.8762677484787018,0.8762677484787018,0.1460446247464503,0.030425963488843813,3.150101419878296,2.0,1553,0.08628461043142305,0.7829614604462475,0.1926977687626775,0.006085192697768763,0.018255578093306288,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
030611,382,186,196,0,1.053763440860215,0.8350785340314136,0.8350785340314136,0.14921465968586387,0.0549738219895288,3.026178010471204,2.0,1156,0.11678200692041522,0.856020942408377,0.1099476439790576,0.005235602094240838,0.028795811518324606,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
041122,981,295,648,38,2.1966101694915254,0.9113149847094801,0.9113149847094801,0.10805300713557595,0.07747196738022426,3.049949031600408,2.0,2992,0.040106951871657755,0.7604485219164119,0.2069317023445464,0.0,0.0326197757390418,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Geoffrey
010526,211,122,89,0,0.7295081967213115,0.7725118483412322,0.7725118483412322,0.4549763033175355,0.07582938388625593,1.966824644549763,1.0,415,0.09879518072289156,0.943127962085308,0.052132701421800945,0.0,0.004739336492890996,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
010904,283,128,155,0,1.2109375,0.8268551236749117,0.8268551236749117,0.2756183745583039,0.045936395759717315,2.7597173144876326,2.0,781,0.13700384122919335,0.8975265017667845,0.0989399293286219,0.0,0.0035335689045936395,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
020002,326,196,109,21,0.5561224489795918,0.8558282208588958,0.8558282208588958,0.22085889570552147,0.06748466257668712,1.8711656441717792,1.0,610,0.10327868852459017,0.9141104294478528,0.07975460122699386,0.006134969325153374,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
020225,437,308,104,25,0.33766233766233766,0.9084668192219679,0.9084668192219679,0.2494279176201373,0.029748283752860413,1.8443935926773456,1.0,806,0.0794044665012407,0.8878718535469108,0.08466819221967964,0.002288329519450801,0.02517162471395881,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
020513,602,394,208,0,0.5279187817258884,0.8471760797342193,0.8471760797342193,0.11129568106312292,0.03156146179401993,2.068106312292359,1.0,1245,0.11967871485943775,0.7691029900332226,0.2009966777408638,0.0,0.029900332225913623,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
020924,443,249,180,14,0.7228915662650602,0.8826185101580135,0.8826185101580135,0.22799097065462753,0.024830699774266364,2.598194130925508,2.0,1151,0.07211120764552563,0.8284424379232506,0.16252821670428894,0.002257336343115124,0.006772009029345372,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
021126,540,357,182,1,0.5098039215686274,0.8962962962962963,0.8962962962962963,0.12407407407407407,0.007407407407407408,3.1148148148148147,3.0,1682,0.061236623067776455,0.7314814814814815,0.26666666666666666,0.0,0.001851851851851852,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
030308,527,310,217,0,0.7,0.8975332068311196,0.8975332068311196,0.19165085388994307,0.05313092979127135,2.8975332068311195,2.0,1527,0.08382449246889326,0.8538899430740038,0.12144212523719165,0.0,0.024667931688804556,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
030523,377,191,181,5,0.9476439790575916,0.9018567639257294,0.9018567639257294,0.17771883289124668,0.01856763925729443,2.9920424403183024,2.0,1128,0.08421985815602837,0.7771883289124668,0.21220159151193635,0.0,0.010610079575596816,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jack
040901,475,282,190,3,0.6737588652482269,0.848421052631579,0.848421052631579,0.23578947368421052,0.04,3.3557894736842107,3.0,1594,0.056461731493099125,0.8315789473684211,0.15157894736842106,0.00631578947368421,0.010526315789473684,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|types|utf8,13,UK_short_obs,English-UK,Jack
010600,315,137,159,19,1.1605839416058394,0.7968253968253968,0.7968253968253968,0.15555555555555556,0.0380952380952381,3.212698412698413,2.0,1012,0.06422924901185771,0.7777777777777778,0.20952380952380953,0.0031746031746031746,0.009523809523809525,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
010900,243,133,110,0,0.8270676691729323,0.6502057613168725,0.6502057613168725,0.2716049382716049,0.07818930041152264,2.045267489711934,1.0,497,0.09054325955734406,0.8148148148148148,0.1728395061728395,0.00411522633744856,0.00823045267489712,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
020008,219,119,98,2,0.8235294117647058,0.8082191780821918,0.8082191780821918,0.273972602739726,0.0593607305936073,1.5159817351598173,1.0,332,0.12349397590361445,0.7945205479452054,0.2009132420091324,0.0045662100456621,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
020301,318,168,148,2,0.8809523809523809,0.7327044025157232,0.7327044025157232,0.2358490566037736,0.05345911949685535,1.8584905660377358,1.0,591,0.13874788494077833,0.8050314465408805,0.18867924528301888,0.006289308176100629,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
020601,316,221,95,0,0.4298642533936652,0.8544303797468354,0.8544303797468354,0.2088607594936709,0.060126582278481014,1.6803797468354431,1.0,531,0.10922787193973635,0.8892405063291139,0.10126582278481013,0.006329113924050633,0.0031645569620253164,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
020929,282,214,67,1,0.3130841121495327,0.8439716312056738,0.8439716312056738,0.3191489361702128,0.0425531914893617,1.9432624113475176,1.0,548,0.16970802919708028,0.8936170212765957,0.09574468085106383,0.0070921985815602835,0.0035460992907801418,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
030002,347,204,139,4,0.6813725490196079,0.8386167146974063,0.8386167146974063,0.14697406340057637,0.037463976945244955,2.07492795389049,2.0,720,0.11805555555555555,0.8386167146974063,0.1585014409221902,0.002881844380403458,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
030306,354,190,163,1,0.8578947368421053,0.827683615819209,0.827683615819209,0.12146892655367232,0.00847457627118644,2.4745762711864407,2.0,876,0.12100456621004566,0.7542372881355932,0.23728813559322035,0.005649717514124294,0.002824858757062147,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
030530,352,219,133,0,0.6073059360730594,0.8607954545454546,0.8607954545454546,0.22727272727272727,0.028409090909090908,2.7073863636363638,2.0,953,0.10912906610703044,0.8267045454545454,0.1590909090909091,0.002840909090909091,0.011363636363636364,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jason
050019,867,375,490,2,1.3066666666666666,0.8973471741637832,0.8973471741637832,0.19261822376009227,0.0265282583621684,3.223760092272203,3.0,2795,0.05509838998211091,0.8073817762399077,0.16724336793540945,0.0011534025374855825,0.02422145328719723,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|types|utf8,13,UK_short_obs,English-UK,Jason
010605,460,188,272,0,1.446808510638298,0.9152173913043479,0.9152173913043479,0.2782608695652174,0.07173913043478261,2.1565217391304348,1.0,992,0.05443548387096774,0.8195652173913044,0.17391304347826086,0.002173913043478261,0.004347826086956522,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
010826,251,105,144,2,1.3714285714285714,0.9282868525896414,0.9282868525896414,0.1394422310756972,0.05179282868525897,2.362549800796813,2.0,593,0.05902192242833052,0.8884462151394422,0.09163346613545817,0.0,0.0199203187250996,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
011129,503,233,269,1,1.1545064377682404,0.9582504970178927,0.9582504970178927,0.15109343936381708,0.041749502982107355,3.1053677932405566,3.0,1562,0.023687580025608196,0.8747514910536779,0.10139165009940358,0.0019880715705765406,0.02186878727634195,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
020226,489,235,254,0,1.0808510638297872,0.9488752556237219,0.9488752556237219,0.1329243353783231,0.018404907975460124,3.6012269938650308,3.0,1761,0.022714366837024418,0.7852760736196319,0.16155419222903886,0.0,0.053169734151329244,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
020602,341,156,185,0,1.185897435897436,0.9472140762463344,0.9472140762463344,0.17008797653958943,0.02932551319648094,3.595307917888563,3.0,1226,0.024469820554649267,0.7917888563049853,0.15542521994134897,0.0,0.05278592375366569,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
020901,411,221,189,1,0.8552036199095022,0.8832116788321168,0.8832116788321168,0.22141119221411193,0.029197080291970802,3.4476885644768855,3.0,1417,0.05222300635144672,0.7274939172749392,0.24574209245742093,0.0024330900243309003,0.024330900243309004,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
021129,527,309,215,3,0.6957928802588996,0.9070208728652751,0.9070208728652751,0.11005692599620494,0.013282732447817837,3.22011385199241,2.0,1697,0.04714201532115498,0.7647058823529411,0.17267552182163187,0.0,0.06261859582542695,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
030228,453,302,151,0,0.5,0.8940397350993378,0.8940397350993378,0.11479028697571744,0.008830022075055188,3.752759381898455,3.0,1700,0.05058823529411765,0.7880794701986755,0.18763796909492272,0.0,0.024282560706401765,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
030524,648,350,297,1,0.8485714285714285,0.9475308641975309,0.9475308641975309,0.08333333333333333,0.043209876543209874,3.8194444444444446,3.0,2475,0.022626262626262626,0.6790123456790124,0.29475308641975306,0.0,0.026234567901234566,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
040714,712,436,191,85,0.4380733944954128,0.9002808988764045,0.9002808988764045,0.17837078651685392,0.019662921348314606,3.8469101123595504,3.0,2739,0.05878057685286601,0.8216292134831461,0.13342696629213482,0.0028089887640449437,0.042134831460674156,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Jonathan
010601,295,148,144,3,0.972972972972973,0.8440677966101695,0.8440677966101695,0.39322033898305087,0.09491525423728814,1.8542372881355933,1.0,547,0.10603290676416818,0.8983050847457628,0.09491525423728814,0.0,0.006779661016949152,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Laura
010907,128,27,101,0,3.740740740740741,0.9296875,0.9296875,0.3515625,0.03125,3.1015625,2.0,397,0.07304785894206549,0.8984375,0.1015625,0.0,0.0,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Laura
020006,362,164,194,4,1.1829268292682926,0.8812154696132597,0.8812154696132597,0.35082872928176795,0.04419889502762431,2.3977900552486187,2.0,868,0.07258064516129033,0.8370165745856354,0.15193370165745856,0.0027624309392265192,0.008287292817679558,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Laura
020416,297,109,150,38,1.3761467889908257,0.7878787878787878,0.7878787878787878,0.3939393939393939,0.11784511784511785,2.0976430976430978,1.0,623,0.07704654895666131,0.9090909090909091,0.08417508417508418,0.0,0.006734006734006734,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Laura
020603,369,206,126,37,0.6116504854368932,0.9024390243902439,0.9024390243902439,0.2872628726287263,0.07317073170731707,2.5501355013550135,2.0,941,0.04569606801275239,0.8373983739837398,0.13821138211382114,0.008130081300813009,0.016260162601626018,activities|begin|comment|date|end|id|languages|location|participants|pid|situation|time_start|types|utf8,14,UK_short_obs,English-UK,Laura
020913,158,57,101,0,1.7719298245614035,0.689873417721519,0.689873417721519,0.27848101265822783,0.10126582278481013,2.151898734177215,1.0,340,0.1264705882352941,0.8544303797468354,0.12658227848101267,0.006329113924050633,0.012658227848101266,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Laura
030007,133,71,50,12,0.704225352112676,0.9097744360902256,0.9097744360902256,0.12781954887218044,0.05263157894736842,2.7969924812030076,2.0,372,0.03763440860215054,0.8421052631578947,0.14285714285714285,0.007518796992481203,0.007518796992481203,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Laura
030300,237,169,54,14,0.31952662721893493,0.9282700421940928,0.9282700421940928,0.14345991561181434,0.012658227848101266,2.590717299578059,2.0,614,0.050488599348534204,0.8649789029535865,0.11392405063291139,0.0,0.02109704641350211,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Laura
030602,191,127,52,12,0.4094488188976378,0.8848167539267016,0.8848167539267016,0.09424083769633508,0.020942408376963352,3.387434554973822,3.0,647,0.04791344667697063,0.7958115183246073,0.17801047120418848,0.010471204188481676,0.015706806282722512,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Laura
010525,250,115,135,0,1.173913043478261,0.788,0.788,0.22,0.04,2.092,1.0,523,0.13957934990439771,0.836,0.156,0.0,0.008,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
010915,164,88,68,8,0.7727272727272727,0.8597560975609756,0.8597560975609756,0.12804878048780488,0.08536585365853659,1.5853658536585367,1.0,260,0.1346153846153846,0.9207317073170732,0.07926829268292683,0.0,0.0,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
020007,288,120,168,0,1.4,0.9375,0.9375,0.2048611111111111,0.041666666666666664,2.5729166666666665,2.0,741,0.02699055330634278,0.8159722222222222,0.1840277777777778,0.0,0.0,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
020300,347,155,192,0,1.238709677419355,0.899135446685879,0.899135446685879,0.2276657060518732,0.06051873198847262,2.585014409221902,2.0,897,0.05351170568561873,0.8155619596541787,0.18155619596541786,0.0,0.002881844380403458,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
020521,289,122,167,0,1.3688524590163935,0.916955017301038,0.916955017301038,0.1903114186851211,0.04498269896193772,3.065743944636678,3.0,886,0.04853273137697517,0.8166089965397924,0.17301038062283736,0.0,0.010380622837370242,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
020900,335,119,215,1,1.8067226890756303,0.9164179104477612,0.9164179104477612,0.1044776119402985,0.01791044776119403,3.7970149253731345,3.0,1272,0.04245283018867924,0.7910447761194029,0.191044776119403,0.0,0.01791044776119403,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
030001,272,148,124,0,0.8378378378378378,0.9338235294117647,0.9338235294117647,0.12867647058823528,0.003676470588235294,3.849264705882353,3.0,1047,0.022922636103151862,0.8308823529411765,0.15441176470588236,0.003676470588235294,0.011029411764705883,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
030412,264,141,122,1,0.8652482269503546,0.9015151515151515,0.9015151515151515,0.10227272727272728,0.022727272727272728,3.859848484848485,3.0,1019,0.03631010794896958,0.7840909090909091,0.20075757575757575,0.0,0.015151515151515152,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
030527,233,116,117,0,1.0086206896551724,0.9656652360515021,0.9656652360515021,0.1072961373390558,0.017167381974248927,4.042918454935623,3.0,942,0.016985138004246284,0.8025751072961373,0.19742489270386265,0.0,0.0,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Neville
010609,195,96,75,24,0.78125,0.7076923076923077,0.7076923076923077,0.10256410256410256,0.02564102564102564,1.8717948717948718,1.0,365,0.19452054794520549,0.8974358974358975,0.09743589743589744,0.0,0.005128205128205128,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
011127,153,64,44,45,0.6875,0.8562091503267973,0.8562091503267973,0.09803921568627451,0.0392156862745098,2.7516339869281046,2.0,421,0.07125890736342043,0.738562091503268,0.24836601307189543,0.0,0.013071895424836602,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
020300,237,118,64,55,0.5423728813559322,0.9324894514767933,0.9324894514767933,0.1518987341772152,0.05485232067510549,2.8776371308016877,2.0,682,0.05571847507331378,0.8270042194092827,0.16033755274261605,0.0,0.012658227848101266,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
020600,328,182,131,15,0.7197802197802198,0.9176829268292683,0.9176829268292683,0.12195121951219512,0.06707317073170732,2.9786585365853657,3.0,977,0.052200614124872056,0.8536585365853658,0.12195121951219512,0.006097560975609756,0.018292682926829267,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
020905,175,106,55,14,0.5188679245283019,0.6628571428571428,0.6628571428571428,0.17714285714285713,0.05714285714285714,2.0342857142857143,1.0,356,0.21067415730337077,0.8914285714285715,0.09714285714285714,0.005714285714285714,0.005714285714285714,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
020918,264,162,62,40,0.38271604938271603,0.9015151515151515,0.9015151515151515,0.12878787878787878,0.01893939393939394,3.4507575757575757,3.0,911,0.04720087815587267,0.8143939393939394,0.17424242424242425,0.0,0.011363636363636364,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
021127,293,177,58,58,0.327683615819209,0.8600682593856656,0.8600682593856656,0.13993174061433447,0.030716723549488054,3.42320819112628,3.0,1003,0.07976071784646062,0.8156996587030717,0.16040955631399317,0.0034129692832764505,0.020477815699658702,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
030307,250,114,65,71,0.5701754385964912,0.828,0.828,0.128,0.024,3.208,3.0,802,0.0798004987531172,0.808,0.176,0.0,0.016,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
030526,162,77,61,24,0.7922077922077922,0.8703703703703703,0.8703703703703703,0.24074074074074073,0.024691358024691357,2.8950617283950617,2.0,469,0.06823027718550106,0.8024691358024691,0.18518518518518517,0.0,0.012345679012345678,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Penny
010606,130,39,88,3,2.2564102564102564,0.9230769230769231,0.9230769230769231,0.18461538461538463,0.03076923076923077,2.8,2.0,364,0.054945054945054944,0.8692307692307693,0.1076923076923077,0.0,0.023076923076923078,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
010907,204,67,110,27,1.6417910447761195,0.8382352941176471,0.8382352941176471,0.10784313725490197,0.06372549019607843,2.6519607843137254,2.0,541,0.10166358595194085,0.8872549019607843,0.09803921568627451,0.00980392156862745,0.004901960784313725,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
011130,310,87,202,21,2.32183908045977,0.9354838709677419,0.9354838709677419,0.14516129032258066,0.03225806451612903,2.964516129032258,2.0,919,0.03917301414581066,0.7935483870967742,0.16129032258064516,0.0032258064516129032,0.041935483870967745,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
020229,199,55,144,0,2.618181818181818,0.8542713567839196,0.8542713567839196,0.1306532663316583,0.04522613065326633,3.0552763819095476,3.0,608,0.06085526315789474,0.7788944723618091,0.20603015075376885,0.0,0.01507537688442211,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
020600,241,110,114,17,1.0363636363636364,0.8008298755186722,0.8008298755186722,0.1950207468879668,0.08298755186721991,2.4937759336099585,2.0,601,0.08818635607321132,0.8672199170124482,0.12033195020746888,0.004149377593360996,0.008298755186721992,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
020903,113,52,53,8,1.0192307692307692,0.7168141592920354,0.7168141592920354,0.168141592920354,0.017699115044247787,2.7787610619469025,2.0,314,0.14331210191082802,0.8584070796460177,0.12389380530973451,0.0,0.017699115044247787,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
030004,228,95,132,1,1.3894736842105264,0.8289473684210527,0.8289473684210527,0.20175438596491227,0.09649122807017543,2.508771929824561,2.0,572,0.1048951048951049,0.8464912280701754,0.12719298245614036,0.0,0.02631578947368421,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
030227,340,173,118,49,0.6820809248554913,0.8441176470588235,0.8441176470588235,0.17941176470588235,0.07941176470588235,2.2852941176470587,2.0,777,0.09523809523809523,0.8735294117647059,0.11764705882352941,0.0,0.008823529411764706,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
030611,258,166,74,18,0.4457831325301205,0.813953488372093,0.813953488372093,0.1511627906976744,0.13565891472868216,2.4689922480620154,2.0,637,0.07849293563579278,0.8798449612403101,0.10077519379844961,0.003875968992248062,0.015503875968992248,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Samantha
010611,103,28,75,0,2.6785714285714284,0.8349514563106796,0.8349514563106796,0.22330097087378642,0.0970873786407767,2.533980582524272,2.0,261,0.05747126436781609,0.8640776699029126,0.13592233009708737,0.0,0.0,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Sean
010830,99,28,71,0,2.5357142857142856,0.7070707070707071,0.7070707070707071,0.21212121212121213,0.050505050505050504,2.525252525252525,2.0,250,0.148,0.8080808080808081,0.1717171717171717,0.0,0.020202020202020204,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Sean
011129,256,50,206,0,4.12,0.79296875,0.79296875,0.125,0.0859375,2.83203125,2.0,725,0.0896551724137931,0.90234375,0.09375,0.00390625,0.0,activities|begin|comment|end|id|languages|location|participants|pid|situation|time_start|types|utf8,13,UK_short_obs,English-UK,Sean
