file,corpus_dir,child,n_utt,n_speakers,n_participants_declared,has_investigator,n_caregiver_codes,duration_minutes,Situation,Activities,Location,Types,Transcriber,pct_xxx,pct_yyy,pct_www,pct_amp_event,pct_timecode,pct_plus_info,pct_CHI,pct_MOT,pct_FAT,pct_INV,pct_mor,pct_gra,pct_com,pct_sit,pct_act,pct_exp,pct_spa,pct_xpho,pct_err,pct_add,n_distinct_dep_tiers,subcorpus
020913,English-UK,Laura,158,3,3,0,2,,I sits on draining board watching M make an apple pie,Talking,Breakfast room/Kitchen,"long, toyplay, TD",,0.2088607594936709,0.10759493670886076,0.0,0.0189873417721519,0.0,0.0,0.36075949367088606,0.379746835443038,0.25949367088607594,0.0,0.689873417721519,0.689873417721519,0.1962025316455696,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,5,UK_short_obs
030007,English-UK,Laura,133,8,8,0,2,,L and S watching TV,Talking,Living room,"long, toyplay, TD",,0.08270676691729323,0.0,0.007518796992481203,0.0,0.0,0.0,0.5112781954887218,0.12030075187969924,0.0,0.0,0.9097744360902256,0.9097744360902256,0.07518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030300,English-UK,Laura,237,11,11,0,4,,L may be riding her tricycle,Talking,Sitting room,"long, toyplay, TD",,0.10970464135021098,0.0,0.0,0.008438818565400843,0.0,0.0,0.5485232067510548,0.09282700421940929,0.0379746835443038,0.0,0.9282700421940928,0.9282700421940928,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030602,English-UK,Laura,191,11,11,0,2,,"A , M and S shouting in background. L takes no notice",Having drink/Watching TV,Garden Rachel,"long, toyplay, TD",,0.13612565445026178,0.0,0.0,0.015706806282722512,0.0,0.0,0.5445026178010471,0.05759162303664921,0.0,0.0,0.8848167539267016,0.8848167539267016,0.05759162303664921,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,5,UK_short_obs
010525,English-UK,Neville,250,5,5,0,3,,M and F are encouraging N to put his cars into his egg box garage,Other nonplay been rushed to hospital after a convulsion that morning. N comes out and goes to M who picks him up,Living room,"long, toyplay, TD",,0.196,0.0,0.0,0.024,0.0,0.0,0.428,0.496,0.036,0.0,0.788,0.788,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.028,5,UK_short_obs
010915,English-UK,Neville,164,5,5,0,2,,N helps F mix cement,Talk as the main activity/Toilet,Back room,"long, toyplay, TD",,0.1524390243902439,0.0,0.0,0.04878048780487805,0.0,0.0,0.5365853658536586,0.3475609756097561,0.0,0.0,0.8597560975609756,0.8597560975609756,0.06707317073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,5,UK_short_obs
020007,English-UK,Neville,288,4,4,0,3,,Playing Hide and Seek,Other nonplay,Sitting room,"long, toyplay, TD",,0.03125,0.0,0.0,0.041666666666666664,0.0,0.0,0.4166666666666667,0.4444444444444444,0.1076388888888889,0.0,0.9375,0.9375,0.11805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,5,UK_short_obs
020300,English-UK,Neville,347,3,3,0,2,,Standing near the box again while it is recording,Meal Tea/Watching TV,Bedroom,"long, toyplay, TD",,0.08645533141210375,0.002881844380403458,0.0,0.03170028818443804,0.0,0.0,0.44668587896253603,0.4755043227665706,0.07780979827089338,0.0,0.899135446685879,0.899135446685879,0.13256484149855907,0.0,0.0,0.0,0.0,0.0,0.0,0.02881844380403458,5,UK_short_obs
020521,English-UK,Neville,289,4,4,0,3,,Watching Blue Peter' on TV,Talk as the main activity/Watching TV,Sitting room,"long, toyplay, TD",,0.058823529411764705,0.0,0.0,0.06920415224913495,0.0,0.0,0.42214532871972316,0.356401384083045,0.12802768166089964,0.0,0.916955017301038,0.916955017301038,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.010380622837370242,5,UK_short_obs
020900,English-UK,Neville,335,5,5,0,3,,Dogs barking,Free play with adult participation,Bathroom,"long, toyplay, TD",,0.12238805970149254,0.0,0.0,0.023880597014925373,0.0,0.0,0.35522388059701493,0.5074626865671642,0.014925373134328358,0.0,0.9164179104477612,0.9164179104477612,0.04776119402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.005970149253731343,5,UK_short_obs
030001,English-UK,Neville,272,3,3,0,2,,N wants to go to bed,Other nonplay,Living room,"long, toyplay, TD",,0.0661764705882353,0.0,0.0,0.007352941176470588,0.0,0.0,0.5441176470588235,0.38235294117647056,0.07352941176470588,0.0,0.9338235294117647,0.9338235294117647,0.06985294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030412,English-UK,Neville,264,4,4,0,2,,Playing with transfers,Free play with adult participation,Lounge,"long, toyplay, TD",,0.10227272727272728,0.0,0.0,0.007575757575757576,0.0,0.0,0.5340909090909091,0.3446969696969697,0.11742424242424243,0.0,0.9015151515151515,0.9015151515151515,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.003787878787878788,5,UK_short_obs
030527,English-UK,Neville,233,4,4,0,3,,N is playing with things in his wardrobe F is painting,Other nonplay,Bathroom,"long, toyplay, TD",,0.034334763948497854,0.0,0.0,0.017167381974248927,0.0,0.0,0.4978540772532189,0.40772532188841204,0.060085836909871244,0.0,0.9656652360515021,0.9656652360515021,0.05150214592274678,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,5,UK_short_obs
010609,English-UK,Penny,195,7,7,0,1,,The boys are having tea in the kitchen and P is lying on the living room floor,Talk as the main activity,Living room/Kitchen,"long, toyplay, TD",,0.3384615384615385,0.0,0.0,0.010256410256410256,0.0,0.0,0.49230769230769234,0.38461538461538464,0.0,0.0,0.7076923076923077,0.7076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
011127,English-UK,Penny,153,3,3,0,1,,P is playing with her teddy and doll's pram,Other nonplay,Front room,"long, toyplay, TD",,0.11764705882352941,0.0,0.0,0.0196078431372549,0.0,0.0,0.41830065359477125,0.2875816993464052,0.0,0.0,0.8562091503267973,0.8562091503267973,0.06535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020300,English-UK,Penny,237,7,7,0,2,,"M preparing tea , P watching and having a drink",Meal Tea,Kitchen,"long, toyplay, TD",,0.10970464135021098,0.0,0.0,0.02531645569620253,0.0,0.0,0.4641350210970464,0.20253164556962025,0.06751054852320675,0.0,0.9324894514767933,0.9324894514767933,0.10548523206751055,0.0,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,5,UK_short_obs
020600,English-UK,Penny,328,8,8,0,3,,P is riding her bike,Free play with other children,Lounge,"long, toyplay, TD",,0.13719512195121952,0.0,0.0,0.009146341463414634,0.0,0.0,0.45121951219512196,0.3048780487804878,0.04573170731707317,0.0,0.9176829268292683,0.9176829268292683,0.0701219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,5,UK_short_obs
020905,English-UK,Penny,175,6,6,0,1,,Penny bangs forks on the table,Watching TV/Talk as the main activity,Kitchen,"long, toyplay, TD",,0.41714285714285715,0.0,0.0,0.017142857142857144,0.0,0.0,0.3942857142857143,0.3142857142857143,0.0,0.0,0.6628571428571428,0.6628571428571428,0.14857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,5,UK_short_obs
020918,English-UK,Penny,264,11,11,0,2,,P is on the toilet,Free play with adult participation and with another child,Bedroom,"long, toyplay, TD",,0.125,0.0,0.0,0.015151515151515152,0.0,0.003787878787878788,0.42424242424242425,0.1590909090909091,0.07575757575757576,0.0,0.9015151515151515,0.9015151515151515,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
021127,English-UK,Penny,293,11,11,0,3,,The children are playing a game called Cross Fire,Meal Tea,Kitchen Grandmother.,"long, toyplay, TD",,0.2150170648464164,0.0,0.0,0.020477815699658702,0.0,0.0,0.4641638225255973,0.15358361774744028,0.017064846416382253,0.0,0.8600682593856656,0.8600682593856656,0.10580204778156997,0.0,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,5,UK_short_obs
030307,English-UK,Penny,250,6,6,0,2,,P can be heard crying as she approaches,Meal Tea brother,Sitting room,"long, toyplay, TD",,0.216,0.0,0.0,0.012,0.0,0.0,0.416,0.184,0.076,0.0,0.828,0.828,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.008,5,UK_short_obs
030526,English-UK,Penny,162,8,8,0,1,,P eats potatoes,Sleeping,Kitchen,"long, toyplay, TD",,0.1728395061728395,0.0,0.0,0.012345679012345678,0.0,0.0,0.32098765432098764,0.3765432098765432,0.0,0.0,0.8703703703703703,0.8703703703703703,0.17901234567901234,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,5,UK_short_obs
010606,English-UK,Samantha,130,6,6,0,4,,S is playing with toys alone although M is in same room,Free play with another child/Meal Tea,Bedroom,"long, toyplay, TD",,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.3,0.5307692307692308,0.038461538461538464,0.0,0.9230769230769231,0.9230769230769231,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,5,UK_short_obs
010907,English-UK,Samantha,204,6,6,0,4,,TV is on and S may be watching it or playing. J and F are talking and reading together,Toilet,Living room,"long, toyplay, TD",,0.21568627450980393,0.0,0.0,0.029411764705882353,0.0,0.0,0.3284313725490196,0.22058823529411764,0.04411764705882353,0.0,0.8382352941176471,0.8382352941176471,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,5,UK_short_obs
011130,English-UK,Samantha,310,7,7,0,3,,S plays alone throughout sample E and Y play together. M and I are in the kitchen,Helping,Front room,"long, toyplay, TD",,0.08709677419354839,0.0,0.0,0.00967741935483871,0.0,0.0,0.267741935483871,0.5096774193548387,0.0,0.0,0.9354838709677419,0.9354838709677419,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.02903225806451613,5,UK_short_obs
020229,English-UK,Samantha,199,3,3,0,2,,M and S look at a book,Watching TV,Kitchen,"long, toyplay, TD",,0.1457286432160804,0.0,0.0,0.06030150753768844,0.0,0.0,0.27638190954773867,0.5879396984924623,0.0,0.0,0.8542713567839196,0.8542713567839196,0.09547738693467336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020600,English-UK,Samantha,241,7,7,0,3,,They all watch a film of The Swiss family Robinson,Other nonplay,Living room,"long, toyplay, TD",,0.2157676348547718,0.0,0.008298755186721992,0.012448132780082987,0.0,0.0,0.45643153526970953,0.37344398340248963,0.0,0.0,0.8008298755186722,0.8008298755186722,0.0954356846473029,0.0,0.0,0.0,0.0,0.0,0.0,0.058091286307053944,5,UK_short_obs
020903,English-UK,Samantha,113,5,5,0,2,,J and M talking in back- ground,Other nonplay/Watching TV,Living room,"long, toyplay, TD",,0.34513274336283184,0.0,0.0,0.017699115044247787,0.0,0.0,0.46017699115044247,0.2831858407079646,0.0,0.0,0.7168141592920354,0.7168141592920354,0.11504424778761062,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,5,UK_short_obs
030004,English-UK,Samantha,228,5,5,0,3,,S and J wait for Magic Roundabout to begin,Watching TV,Front room,"long, toyplay, TD",,0.25,0.0,0.0,0.0043859649122807015,0.0,0.0,0.4166666666666667,0.2149122807017544,0.008771929824561403,0.0,0.8289473684210527,0.8289473684210527,0.12719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.043859649122807015,5,UK_short_obs
030227,English-UK,Samantha,340,8,8,0,3,,J and S watch Play School' on TV and eat cheese on toast,Free play alone,Lounge/Garden,"long, toyplay, TD",,0.17647058823529413,0.0,0.0,0.0058823529411764705,0.0,0.0,0.35,0.2529411764705882,0.0029411764705882353,0.0,0.8441176470588235,0.8441176470588235,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030611,English-UK,Samantha,258,8,8,0,2,,F will not read J a story unless he eats his food up. J and S don't like the pie because M has put onion in it,Watching TV,Kitchen/Living room,"long, toyplay, TD",,0.18604651162790697,0.0,0.0,0.01937984496124031,0.0,0.0,0.4844961240310077,0.2248062015503876,0.0,0.0,0.813953488372093,0.813953488372093,0.08527131782945736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010611,English-UK,Sean,103,4,4,0,3,,TV on throughout,Watching TV/ Free play with another child,Sitting room,"long, toyplay, TD",,0.08737864077669903,0.08737864077669903,0.0,0.05825242718446602,0.0,0.0,0.27184466019417475,0.5242718446601942,0.02912621359223301,0.0,0.8349514563106796,0.8349514563106796,0.14563106796116504,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,5,UK_short_obs
010830,English-UK,Sean,99,5,5,0,4,,M makes L tidy up,Free play alone,Kitchen,"long, toyplay, TD",,0.32323232323232326,0.0,0.0,0.030303030303030304,0.0,0.0,0.2828282828282828,0.3434343434343434,0.12121212121212122,0.0,0.7070707070707071,0.7070707070707071,0.13131313131313133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
011129,English-UK,Sean,256,6,6,0,5,,Noise on tape throughout,Free play with another child,Hall/Sitting room,"long, toyplay, TD",,0.23828125,0.03515625,0.0,0.0234375,0.0,0.0,0.1953125,0.4453125,0.0546875,0.0,0.79296875,0.79296875,0.08203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,5,UK_short_obs
020228,English-UK,Sean,121,3,3,0,2,,S in garden?,Free play with another child,Garden,"long, toyplay, TD",,0.1322314049586777,0.06611570247933884,0.0,0.0,0.0,0.0,0.4380165289256198,0.47107438016528924,0.0,0.0,0.8181818181818182,0.8181818181818182,0.11570247933884298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020605,English-UK,Sean,133,4,4,0,3,,S is probably on his bike,Free play with another child,Lounge/Hall,"long, toyplay, TD",,0.10526315789473684,0.015037593984962405,0.0,0.022556390977443608,0.0,0.0,0.5112781954887218,0.3308270676691729,0.007518796992481203,0.0,0.8120300751879699,0.8120300751879699,0.08270676691729323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020904,English-UK,Sean,99,4,4,0,3,,TV on,Free play with another child blanket L very close to microphone,Kitchen/Lounge,"long, toyplay, TD",,0.15151515151515152,0.08080808080808081,0.0,0.0707070707070707,0.0,0.0,0.5050505050505051,0.35353535353535354,0.020202020202020204,0.0,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,5,UK_short_obs
030011,English-UK,Sean,63,2,2,0,1,,M wants to know what S would like to do,Free play alone,Unknown,"long, toyplay, TD",,0.14285714285714285,0.07936507936507936,0.0,0.07936507936507936,0.0,0.0,0.4603174603174603,0.5396825396825397,0.0,0.0,0.8095238095238095,0.8095238095238095,0.1746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030228,English-UK,Sean,146,4,4,0,3,,S has been off his food,Free play with another child/Free play alone,Kitchen,"long, toyplay, TD",,0.17123287671232876,0.0136986301369863,0.0,0.03424657534246575,0.0,0.0,0.4520547945205479,0.3767123287671233,0.0410958904109589,0.0,0.815068493150685,0.815068493150685,0.11643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030609,English-UK,Sean,159,5,5,0,3,,"Noise of plates , knives and forks",Imaginary role play with another child,Kitchen,"long, toyplay, TD",,0.18238993710691823,0.0,0.0,0.018867924528301886,0.0,0.0,0.4339622641509434,0.32075471698113206,0.1069182389937107,0.0,0.8427672955974843,0.8427672955974843,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010608,English-UK,Stella,128,4,4,0,2,,M is trying to lay the table for tea and S is pulling the things off again,Free play alone,Kitchen,"long, toyplay, TD",,0.09375,0.0,0.0,0.0390625,0.0,0.0,0.1484375,0.546875,0.0,0.0,0.8671875,0.8671875,0.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010903,English-UK,Stella,178,5,5,0,3,,M is putting S's coat and shoes on and F is going to take her to the doctor,Watching TV,Hall,"long, toyplay, TD",,0.2247191011235955,0.0,0.0,0.02247191011235955,0.0,0.0,0.2808988764044944,0.4438202247191011,0.0056179775280898875,0.0,0.8258426966292135,0.8258426966292135,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,5,UK_short_obs
020230,English-UK,Stella,179,4,4,0,2,,Kitchen chair scraping,Talking,Kitchen,"long, toyplay, TD",,0.12849162011173185,0.0,0.0,0.0111731843575419,0.0,0.0,0.5251396648044693,0.24022346368715083,0.0,0.0,0.9273743016759777,0.9273743016759777,0.12849162011173185,0.0,0.0,0.0,0.0,0.0,0.0,0.027932960893854747,5,UK_short_obs
020602,English-UK,Stella,203,5,5,0,3,,TV is on in background,Watching TV,Kitchen,"long, toyplay, TD",,0.07389162561576355,0.0,0.0,0.03940886699507389,0.0,0.0,0.625615763546798,0.2660098522167488,0.03940886699507389,0.0,0.9507389162561576,0.9507389162561576,0.04433497536945813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020825,English-UK,Stella,272,4,4,0,3,,S ad A are watching cartoons on TV,Non+specific,Lounge,"long, toyplay, TD",,0.10294117647058823,0.007352941176470588,0.0,0.03676470588235294,0.0,0.0,0.4742647058823529,0.3125,0.011029411764705883,0.0,0.9080882352941176,0.9080882352941176,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
021127,English-UK,Stella,168,4,4,0,3,,S is rocking,Game Play with another child,Lounge,"long, toyplay, TD",,0.19047619047619047,0.0,0.0,0.03571428571428571,0.0,0.0,0.5416666666666666,0.39880952380952384,0.0,0.0,0.8511904761904762,0.8511904761904762,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,5,UK_short_obs
030307,English-UK,Stella,310,7,7,0,5,,TV: Tomorrow at five to two is Part Five The small world of Samuel Tweet,Wathing TV,Kitchen?,"long, toyplay, TD",,0.14193548387096774,0.0,0.0,0.03225806451612903,0.0,0.0,0.5161290322580645,0.34838709677419355,0.08709677419354839,0.0,0.9064516129032258,0.9064516129032258,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,5,UK_short_obs
030530,English-UK,Stella,195,6,6,0,3,,TV on,Free play with another child,Kitchen,"long, toyplay, TD",,0.18461538461538463,0.0,0.0,0.020512820512820513,0.0,0.0,0.6615384615384615,0.1076923076923077,0.14871794871794872,0.0,0.8717948717948718,0.8717948717948718,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
