language,child,subcorpus,window,n_episodes,truncation,mode,n_cues,outcome_mean,outcome_var,beta,se,p
English-UK,Sean,UK_short_obs,15,4918,0.0026433509556730377,Continuous,94,0.14077054164488081,0.031054226733487417,0.013522044918938715,0.01377075940134682,0.32612992935979845
English-UK,Sean,UK_short_obs,20,4918,0.0026433509556730377,LPM,94,0.6464009760065067,0.22861323922621826,-0.014441614998657024,0.057993698449802046,0.8033449879439651
English-UK,Sean,UK_short_obs,20,4918,0.0026433509556730377,Logit,94,0.6464009760065067,0.22861323922621826,0.0644538979293392,0.09651258562006862,0.5042427899030903
English-UK,Sean,UK_short_obs,20,4918,0.0026433509556730377,Continuous,94,0.13815430198106082,0.028032160362662473,0.014710309853369685,0.012109109034057592,0.2244372078690634
English-UK,Stella,UK_short_obs,3,1484,0.0,LPM,64,0.305256064690027,0.212217803570747,0.07990068123783906,0.039868903026762166,0.045060927155247774
English-UK,Stella,UK_short_obs,3,1484,0.0,Logit,64,0.305256064690027,0.212217803570747,0.4785277402722837,0.15516490197997684,0.0020424121209631895
English-UK,Stella,UK_short_obs,3,1484,0.0,Continuous,64,0.13769092542677447,0.05437824141306373,0.02742310640049331,0.017170190502175012,0.1102356932532513
English-UK,Stella,UK_short_obs,5,1484,0.0,LPM,64,0.37129380053908356,0.23359212131015844,0.08706432400290023,0.03576800615278603,0.014927232393527574
English-UK,Stella,UK_short_obs,5,1484,0.0,Logit,64,0.37129380053908356,0.23359212131015844,0.43213018703680295,0.14931887735324603,0.0038035716150917865
English-UK,Stella,UK_short_obs,5,1484,0.0,Continuous,64,0.12318059299191375,0.03660322832169803,0.022046821792538078,0.012086506729388985,0.06813914577220331
English-UK,Stella,UK_short_obs,7,1484,0.0006738544474393531,LPM,64,0.433288409703504,0.2457151399599777,0.062363922103019415,0.03367907295147124,0.06406728134315665
English-UK,Stella,UK_short_obs,7,1484,0.0006738544474393531,Logit,64,0.433288409703504,0.2457151399599777,0.26096471424026674,0.14106350643413618,0.06431638257390744
English-UK,Stella,UK_short_obs,7,1484,0.0006738544474393531,Continuous,64,0.11949685534591194,0.029918621053004805,0.012385132388769503,0.009573887031904808,0.1957909119642699
English-UK,Stella,UK_short_obs,10,1484,0.0006738544474393531,LPM,64,0.4925876010781671,0.25011359650159126,0.07921754237189496,0.04252670404275443,0.06249438799568071
English-UK,Stella,UK_short_obs,10,1484,0.0006738544474393531,Logit,64,0.4925876010781671,0.25011359650159126,0.3125053464536041,0.1428917357052979,0.028741951569942328
English-UK,Stella,UK_short_obs,10,1484,0.0006738544474393531,Continuous,64,0.1155884995507637,0.024142839169366225,0.0152297880997239,0.008716283288163833,0.0805887679350189
English-UK,Stella,UK_short_obs,15,1484,0.0013477088948787063,LPM,64,0.5579514824797843,0.2468079383052856,0.0968616042245401,0.042376498144342085,0.02226954639615075
English-UK,Stella,UK_short_obs,15,1484,0.0013477088948787063,Logit,64,0.5579514824797843,0.2468079383052856,0.44135967411967575,0.14828718900139382,0.00291669032101443
English-UK,Stella,UK_short_obs,15,1484,0.0013477088948787063,Continuous,64,0.11482479784366577,0.020767564997898717,0.0206610657307862,0.007101716261782546,0.0036223212235038963
English-UK,Stella,UK_short_obs,20,1484,0.0013477088948787063,LPM,64,0.6017520215633423,0.23980812187723216,0.09518872194434258,0.03845941838961695,0.01332200607167127
English-UK,Stella,UK_short_obs,20,1484,0.0013477088948787063,Logit,64,0.6017520215633423,0.23980812187723216,0.4996057939810052,0.150400337419147,0.000894260912020898
English-UK,Stella,UK_short_obs,20,1484,0.0013477088948787063,Continuous,64,0.1128930817610063,0.019067941209317055,0.02189717264763563,0.005347303080302386,4.221797921487058e-05
English-UK,Thomas,UK_long_long,3,166827,0.0009770600682143778,LPM,136,0.29922614444904,0.2096911158647235,0.011134556955766275,0.005927240989507879,0.060307384176813764
English-UK,Thomas,UK_long_long,3,166827,0.0009770600682143778,Logit,136,0.29922614444904,0.2096911158647235,-0.029638801731777978,0.01415985921131542,0.03633518402908955
English-UK,Thomas,UK_long_long,3,166827,0.0009770600682143778,Continuous,136,0.13644174304319243,0.05530570290871467,0.00402257159713787,0.007352190405970139,0.5842924447878091
English-UK,Thomas,UK_long_long,5,166827,0.0016304315248730722,LPM,136,0.3821204001750316,0.23610581521850363,0.01610792970800856,0.015717940196712007,0.3054520238794156
English-UK,Thomas,UK_long_long,5,166827,0.0016304315248730722,Logit,136,0.3821204001750316,0.23610581521850363,-0.04983567918998057,0.013554280829088775,0.00023622590188042162
English-UK,Thomas,UK_long_long,5,166827,0.0016304315248730722,Continuous,136,0.1308742989244347,0.04106468948955393,0.00427450705836235,0.008948828836290343,0.6328914647070432
English-UK,Thomas,UK_long_long,7,166827,0.002343745317005041,LPM,136,0.4392214689468731,0.2463074465873834,0.01526141869629799,0.02692762436214669,0.5708793115549614
English-UK,Thomas,UK_long_long,7,166827,0.002343745317005041,Logit,136,0.4392214689468731,0.2463074465873834,-0.05973308071558554,0.013558991148000016,1.0557803691671513e-05
English-UK,Thomas,UK_long_long,7,166827,0.002343745317005041,Continuous,136,0.1274228192478835,0.03474996906926668,0.0053328702564127955,0.009836647900217146,0.5877199666178804
English-UK,Thomas,UK_long_long,10,166827,0.0032608630497461444,LPM,136,0.4983605771248059,0.24999881084389505,0.007689677147420331,0.04070151156730213,0.8501488248591282
English-UK,Thomas,UK_long_long,10,166827,0.0032608630497461444,Logit,136,0.4983605771248059,0.24999881084389505,-0.060441630379218445,0.014014517111629276,1.6120924673285093e-05
English-UK,Thomas,UK_long_long,10,166827,0.0032608630497461444,Continuous,136,0.12377565401131731,0.029719592587319498,0.0063381056370035455,0.010342931929383313,0.5400113433262423
English-UK,Thomas,UK_long_long,15,166827,0.0049812080778291285,LPM,136,0.5655259640226102,0.24570782086897025,-0.008498789919439389,0.05435102078774772,0.8757425313560597
English-UK,Thomas,UK_long_long,15,166827,0.0049812080778291285,Logit,136,0.5655259640226102,0.24570782086897025,-0.026719135623546404,0.01551920511481343,0.08512714533755582
English-UK,Thomas,UK_long_long,15,166827,0.0049812080778291285,Continuous,136,0.1207096919782816,0.025876069925132885,0.007700099210196802,0.010645824285208718,0.46949706382752066
English-UK,Thomas,UK_long_long,20,166827,0.006821437776858662,LPM,136,0.610458738693377,0.237800292476759,-0.025882571534006985,0.06060357759621518,0.6693211123648306
English-UK,Thomas,UK_long_long,20,166827,0.006821437776858662,Logit,136,0.610458738693377,0.237800292476759,0.002357925371566868,0.017667555829869393,0.8938289981271615
English-UK,Thomas,UK_long_long,20,166827,0.006821437776858662,Continuous,136,0.11890438240126495,0.023928405385199726,0.008597011373430295,0.011015102369594748,0.4351113718309969
English-NA-Pool,April,NA_other,3,667,0.0029985007496251873,LPM,59,0.41529235382308843,0.24318921620270953,0.001976661463951951,0.019690456187994223,0.920037265968301
English-NA-Pool,April,NA_other,3,667,0.0029985007496251873,Logit,59,0.41529235382308843,0.24318921620270953,-0.03229049747196122,0.16295849340055787,0.8429264000553682
English-NA-Pool,April,NA_other,3,667,0.0029985007496251873,Continuous,59,0.20539730134932535,0.0797038917978448,-0.010880833408195095,0.013119175207814058,0.40688717825828413
English-NA-Pool,April,NA_other,5,667,0.0074962518740629685,LPM,59,0.49775112443778113,0.25037031034032536,-0.008298134967009096,0.018401818253164778,0.6520320474205912
English-NA-Pool,April,NA_other,5,667,0.0074962518740629685,Logit,59,0.49775112443778113,0.25037031034032536,-0.2657738799760534,0.19111420399926704,0.1643301384112137
English-NA-Pool,April,NA_other,5,667,0.0074962518740629685,Continuous,59,0.19377811094452774,0.060655674415044734,-0.03254742594875319,0.012595147388693429,0.009762661370002557
English-NA-Pool,April,NA_other,7,667,0.014992503748125937,LPM,59,0.5562218890554723,0.2472097284690988,0.023786210703548916,0.020694715685646944,0.25039696540702594
English-NA-Pool,April,NA_other,7,667,0.014992503748125937,Logit,59,0.5562218890554723,0.2472097284690988,-0.09412184616407965,0.20498990582176985,0.6461238929193838
English-NA-Pool,April,NA_other,7,667,0.014992503748125937,Continuous,59,0.19189333904476333,0.05285759147453299,-0.02782945382639246,0.01226900756146483,0.023312596151326023
English-NA-Pool,April,NA_other,10,667,0.0239880059970015,LPM,59,0.6071964017991005,0.23886705296000652,0.04772751564761657,0.02028905105787139,0.018653812036194498
English-NA-Pool,April,NA_other,10,667,0.0239880059970015,Logit,59,0.6071964017991005,0.23886705296000652,0.038065820703642686,0.2413054863631963,0.8746541905469469
English-NA-Pool,April,NA_other,10,667,0.0239880059970015,Continuous,59,0.18635563170795555,0.04621764757603584,-0.02934905461812934,0.011624494046745955,0.011577741105916731
English-NA-Pool,April,NA_other,15,667,0.037481259370314844,LPM,59,0.671664167916042,0.22086254170212188,0.03930973717942449,0.014542193468382598,0.006868564406583238
English-NA-Pool,April,NA_other,15,667,0.037481259370314844,Logit,59,0.671664167916042,0.22086254170212188,-0.005821886123947282,0.3010311529796667,0.9845700238962019
English-NA-Pool,April,NA_other,15,667,0.037481259370314844,Continuous,59,0.1781319463478384,0.04003293583449296,-0.027647165870182427,0.010464383319983393,0.008241189046280267
English-NA-Pool,April,NA_other,20,667,0.041979010494752625,LPM,59,0.7076461769115442,0.20719370044707378,0.027417366520016917,0.017235245978000628,0.1116606378179244
English-NA-Pool,April,NA_other,20,667,0.041979010494752625,Logit,59,0.7076461769115442,0.20719370044707378,-0.4134739936444661,0.333569574694662,0.21514429463376716
English-NA-Pool,April,NA_other,20,667,0.041979010494752625,Continuous,59,0.17094179142529967,0.03552105753229628,-0.030859230999610576,0.009992350239026563,0.0020131492125497717
